agency,site_no,site,description,date_time,flow,comments
USGS,01646500,lfalls,"Potomac River near Wash, DC Little Falls pump sta",2019-07-05T00:00:00Z,8580,
USGS,01646500,lfalls,"Potomac River near Wash, DC Little Falls pump sta",2019-07-06T00:00:00Z,7050,
USGS,01646500,lfalls,"Potomac River near Wash, DC Little Falls pump sta",2019-07-07T00:00:00Z,8970,
USGS,01646500,lfalls,"Potomac River near Wash, DC Little Falls pump sta",2019-07-08T00:00:00Z,26800,
USGS,01646500,lfalls,"Potomac River near Wash, DC Little Falls pump sta",2019-07-09T00:00:00Z,25200,
USGS,01646500,lfalls,"Potomac River near Wash, DC Little Falls pump sta",2019-07-10T00:00:00Z,15600,
USGS,01646500,lfalls,"Potomac River near Wash, DC Little Falls pump sta",2019-07-11T00:00:00Z,12500,
USGS,01646500,lfalls,"Potomac River near Wash, DC Little Falls pump sta",2019-07-12T00:00:00Z,11300,
USGS,01646500,lfalls,"Potomac River near Wash, DC Little Falls pump sta",2019-07-13T00:00:00Z,10200,
USGS,01646500,lfalls,"Potomac River near Wash, DC Little Falls pump sta",2019-07-14T00:00:00Z,9840,
USGS,01646500,lfalls,"Potomac River near Wash, DC Little Falls pump sta",2019-07-15T00:00:00Z,9260,
USGS,01646500,lfalls,"Potomac River near Wash, DC Little Falls pump sta",2019-07-16T00:00:00Z,7830,
